date,home_team,away_team,home_team_ar,away_team_ar,home_score,away_score,tournament,tournament_ar,city,country,country_ar,neutral,day,month,year,home_result,away_result,total_goals,serial,home_group,away_group,home_team_txt,away_team_txt,year_n,result,home_random,away_random,decade,home_result_desc,away_result_desc
12/02/1992,Costa Rica,United States,كوستا ريكا,الولايات المتحدة الأمريكية,0,0,Friendly,مبارة ودية,San Jos√©,Costa Rica,كوستا ريكا,FALSE,12,2,1992,0,0,0,2038,1,0,Costa_Rica,United_States,2,0,0.72951,0.65092,10,draw,draw
12/02/1992,Portugal,Netherlands,البرتغال,هولندا,2,0,Friendly,مبارة ودية,Faro,Portugal,البرتغال,FALSE,12,2,1992,2,-2,2,2039,1,1,Portugal,Netherlands,2,2,0.48041,0.52232,10,winner,loser
19/02/1992,England,France,إنجلترا,فرنسا,2,0,Friendly,مبارة ودية,London,England,إنجلترا,FALSE,19,2,1992,2,-2,2,2040,1,0,England,France,2,2,0.81378,0.31215,10,winner,loser
26/02/1992,Brazil,United States,البرازيل,الولايات المتحدة الأمريكية,3,0,Friendly,مبارة ودية,Fortaleza,Brazil,البرازيل,FALSE,26,2,1992,3,-3,3,2041,0,0,Brazil,United_States,2,3,0.60798,0.13172,10,winner,loser
26/02/1992,Tunisia,Belgium,تونس,بلجيكا,2,1,Friendly,مبارة ودية,Tunis,Tunisia,تونس,FALSE,26,2,1992,1,-1,3,2042,1,1,Tunisia,Belgium,2,1,0.41244,0.33847,10,winner,loser
11/03/1992,Spain,United States,إسبانيا,الولايات المتحدة الأمريكية,2,0,Friendly,مبارة ودية,Valladolid,Spain,إسبانيا,FALSE,11,3,1992,2,-2,2,2043,1,0,Spain,United_States,2,2,0.16969,0.94245,10,winner,loser
18/03/1992,Morocco,United States,المغرب,الولايات المتحدة الأمريكية,3,1,Friendly,مبارة ودية,Casablanca,Morocco,المغرب,FALSE,18,3,1992,2,-2,4,2044,0,0,Morocco,United_States,2,2,0.89079,0.90414,10,winner,loser
25/03/1992,France,Belgium,فرنسا,بلجيكا,3,3,Friendly,مبارة ودية,Paris,France,فرنسا,FALSE,25,3,1992,0,0,6,2045,0,1,France,Belgium,2,0,0.74642,0.88496,10,draw,draw
30/04/1992,Uruguay,Brazil,أوروغواي,البرازيل,1,0,Friendly,مبارة ودية,Montevideo,Uruguay,أوروغواي,FALSE,30,4,1992,1,-1,1,2046,1,0,Uruguay,Brazil,2,1,0.16431,0.11519,10,winner,loser
17/05/1992,England,Brazil,إنجلترا,البرازيل,1,1,Friendly,مبارة ودية,London,England,إنجلترا,FALSE,17,5,1992,0,0,2,2047,1,0,England,Brazil,2,0,0.19729,0.24001,10,draw,draw
27/05/1992,Costa Rica,Ecuador,كوستا ريكا,الاكوادور,2,1,Friendly,مبارة ودية,San Jos√©,Costa Rica,كوستا ريكا,FALSE,27,5,1992,1,-1,3,2048,1,0,Costa_Rica,Ecuador,2,1,0.61709,0.7905,10,winner,loser
27/05/1992,Switzerland,France,سويسرا,فرنسا,2,1,Friendly,مبارة ودية,Lausanne,Switzerland,سويسرا,FALSE,27,5,1992,1,-1,3,2049,0,0,Switzerland,France,2,1,0.84976,0.49597,10,winner,loser
30/05/1992,Japan,Argentina,اليابان,الأرجنتين,0,1,Kirin Cup,كأس كيرين,Tokyo,Japan,اليابان,FALSE,30,5,1992,-1,1,1,2050,0,1,Japan,Argentina,2,1,0.47102,0.04964,10,loser,winner
30/05/1992,Netherlands,Wales,هولندا,ويلز,4,0,Friendly,مبارة ودية,Utrecht,Netherlands,هولندا,FALSE,30,5,1992,4,-4,4,2051,1,0,Netherlands,Wales,2,4,0.01796,0.31186,10,winner,loser
03/06/1992,Argentina,Wales,الأرجنتين,ويلز,1,0,Kirin Cup,كأس كيرين,Gifu,Japan,اليابان,TRUE,3,6,1992,1,-1,1,2052,1,0,Argentina,Wales,2,1,0.79545,0.46145,10,winner,loser
03/06/1992,United States,Portugal,الولايات المتحدة الأمريكية,البرتغال,1,0,USA Cup, كأس الولايات الأميركية المتحدة,Chicago,United States,الولايات المتحدة الأمريكية,FALSE,3,6,1992,1,-1,1,2053,0,1,United_States,Portugal,2,1,0.2823,0.12885,10,winner,loser
05/06/1992,France,Netherlands,فرنسا,هولندا,1,1,Friendly,مبارة ودية,Lens,France,فرنسا,FALSE,5,6,1992,0,0,2,2054,0,1,France,Netherlands,2,0,0.99086,0.00248,10,draw,draw
07/06/1992,Japan,Wales,اليابان,ويلز,0,1,Kirin Cup,كأس كيرين,Matsuyama,Japan,اليابان,FALSE,7,6,1992,-1,1,1,2055,0,0,Japan,Wales,2,1,0.26538,0.788,10,loser,winner
11/06/1992,Denmark,England,الدنمارك,إنجلترا,0,0,UEFA Euro, كأس أمم أوروبا,Malm√∂,Sweden,السويد,TRUE,11,6,1992,0,0,0,2056,1,1,Denmark,England,2,0,0.79983,0.48158,10,draw,draw
13/06/1992,United States,Australia,الولايات المتحدة الأمريكية,أستراليا,0,1,Friendly,مبارة ودية,Orlando,United States,الولايات المتحدة الأمريكية,FALSE,13,6,1992,-1,1,1,2057,0,0,United_States,Australia,2,1,0.07864,0.7628,10,loser,winner
14/06/1992,France,England,فرنسا,إنجلترا,0,0,UEFA Euro, كأس أمم أوروبا,Malm√∂,Sweden,السويد,TRUE,14,6,1992,0,0,0,2058,0,1,France,England,2,0,0.52039,0.46746,10,draw,draw
17/06/1992,France,Denmark,فرنسا,الدنمارك,1,2,UEFA Euro, كأس أمم أوروبا,Malm√∂,Sweden,السويد,TRUE,17,6,1992,-1,1,3,2059,0,1,France,Denmark,2,1,0.25386,0.32442,10,loser,winner
18/06/1992,Argentina,Australia,الأرجنتين,أستراليا,2,0,Friendly,مبارة ودية,Buenos Aires,Argentina,الأرجنتين,FALSE,18,6,1992,2,-2,2,2060,1,0,Argentina,Australia,2,2,0.49447,0.19481,10,winner,loser
18/06/1992,Netherlands,Germany,هولندا,ألمانيا,3,1,UEFA Euro, كأس أمم أوروبا,Gothenburg,Sweden,السويد,TRUE,18,6,1992,2,-2,4,2061,1,1,Netherlands,Germany,2,2,0.63609,0.26466,10,winner,loser
21/06/1992,Uruguay,Australia,أوروغواي,أستراليا,2,0,Friendly,مبارة ودية,Montevideo,Uruguay,أوروغواي,FALSE,21,6,1992,2,-2,2,2062,1,0,Uruguay,Australia,2,2,0.41145,0.33052,10,winner,loser
22/06/1992,Netherlands,Denmark,هولندا,الدنمارك,2,2,UEFA Euro, كأس أمم أوروبا,Gothenburg,Sweden,السويد,TRUE,22,6,1992,0,0,4,2063,1,1,Netherlands,Denmark,2,0,0.96368,0.52063,10,draw,draw
26/06/1992,Denmark,Germany,الدنمارك,ألمانيا,2,0,UEFA Euro, كأس أمم أوروبا,Gothenburg,Sweden,السويد,TRUE,26,6,1992,2,-2,2,2064,1,1,Denmark,Germany,2,2,0.57258,0.21758,10,winner,loser
04/07/1992,Uruguay,Ecuador,أوروغواي,الاكوادور,3,1,Friendly,مبارة ودية,Montevideo,Uruguay,أوروغواي,FALSE,4,7,1992,2,-2,4,2065,1,0,Uruguay,Ecuador,2,2,0.85902,0.08837,10,winner,loser
05/07/1992,Australia,Croatia,أستراليا,كرواتيا,1,0,Friendly,مبارة ودية,Melbourne,Australia,أستراليا,FALSE,5,7,1992,1,-1,1,2066,0,0,Australia,Croatia,2,1,0.69086,0.62778,10,winner,loser
08/07/1992,Australia,Croatia,أستراليا,كرواتيا,3,1,Friendly,مبارة ودية,Adelaide,Australia,أستراليا,FALSE,8,7,1992,2,-2,4,2067,0,0,Australia,Croatia,2,2,0.03108,0.80761,10,winner,loser
12/07/1992,Australia,Croatia,أستراليا,كرواتيا,0,0,Friendly,مبارة ودية,Sydney,Australia,أستراليا,FALSE,12,7,1992,0,0,0,2068,0,0,Australia,Croatia,2,0,0.33657,0.44869,10,draw,draw
31/07/1992,Brazil,Mexico,البرازيل,المكسيك,5,0,Friendly,مبارة ودية,Los Angeles,United States,الولايات المتحدة الأمريكية,TRUE,31,7,1992,5,-5,5,2069,0,1,Brazil,Mexico,2,5,0.39821,0.79746,10,winner,loser
02/08/1992,Uruguay,Costa Rica,أوروغواي,كوستا ريكا,2,1,Friendly,مبارة ودية,Montevideo,Uruguay,أوروغواي,FALSE,2,8,1992,1,-1,3,2070,1,1,Uruguay,Costa_Rica,2,1,0.67825,0.8412,10,winner,loser
02/08/1992,United States,Brazil,الولايات المتحدة الأمريكية,البرازيل,0,1,Friendly,مبارة ودية,Los Angeles,United States,الولايات المتحدة الأمريكية,FALSE,2,8,1992,-1,1,1,2071,0,0,United_States,Brazil,2,1,0.94421,0.97064,10,loser,winner
06/08/1992,Ecuador,Costa Rica,الاكوادور,كوستا ريكا,1,1,Friendly,مبارة ودية,Guayaquil,Ecuador,الاكوادور,FALSE,6,8,1992,0,0,2,2072,0,1,Ecuador,Costa_Rica,2,0,0.22739,0.9548,10,draw,draw
22/08/1992,Japan,South Korea,اليابان,كوريا الجنوبية,0,0,Dynasty Cup, كأس النخبة,Beijing,China PR,الصين ,TRUE,22,8,1992,0,0,0,2073,0,0,Japan,South_Korea,2,0,0.01583,0.68357,10,draw,draw
26/08/1992,France,Brazil,فرنسا,البرازيل,0,2,Friendly,مبارة ودية,Paris,France,فرنسا,FALSE,26,8,1992,-2,2,2,2074,0,0,France,Brazil,2,2,0.07018,0.81775,10,loser,winner
29/08/1992,Japan,South Korea,اليابان,كوريا الجنوبية,2,2,Dynasty Cup, كأس النخبة,Beijing,China PR,الصين ,TRUE,29,8,1992,0,0,4,2075,0,0,Japan,South_Korea,2,0,0.10868,0.87041,10,draw,draw
03/09/1992,Canada,United States,كندا,الولايات المتحدة الأمريكية,0,2,Friendly,مبارة ودية,Saint John,Canada,كندا,FALSE,3,9,1992,-2,2,2,2076,0,0,Canada,United_States,2,2,0.9056,0.75761,10,loser,winner
09/09/1992,Denmark,Germany,الدنمارك,ألمانيا,1,2,Friendly,مبارة ودية,Copenhagen,Denmark,الدنمارك,FALSE,9,9,1992,-1,1,3,2077,1,1,Denmark,Germany,2,1,0.3944,0.75083,10,loser,winner
09/09/1992,Spain,England,إسبانيا,إنجلترا,1,0,Friendly,مبارة ودية,Santander,Spain,إسبانيا,FALSE,9,9,1992,1,-1,1,2078,1,1,Spain,England,2,1,0.99989,0.85342,10,winner,loser
23/09/1992,Brazil,Costa Rica,البرازيل,كوستا ريكا,4,2,Friendly,مبارة ودية,Paranava√≠,Brazil,البرازيل,FALSE,23,9,1992,2,-2,6,2079,0,1,Brazil,Costa_Rica,2,2,0.87935,0.17011,10,winner,loser
23/09/1992,Uruguay,Argentina,أوروغواي,الأرجنتين,0,0,Copa Lipton, كأس ليبتون,Montevideo,Uruguay,أوروغواي,FALSE,23,9,1992,0,0,0,2080,1,1,Uruguay,Argentina,2,0,0.90232,0.4659,10,draw,draw
02/10/1992,Iran,Cameroon,إيران,الكاميرون,1,1,Friendly,مبارة ودية,Tehran,Iran,إيران,FALSE,2,10,1992,0,0,2,2081,1,1,Iran,Cameroon,2,0,0.25996,0.72397,10,draw,draw
04/10/1992,Iran,Cameroon,إيران,الكاميرون,0,0,Friendly,مبارة ودية,Tehran,Iran,إيران,FALSE,4,10,1992,0,0,0,2082,1,1,Iran,Cameroon,2,0,0.29862,0.78795,10,draw,draw
06/10/1992,Saudi Arabia,Cameroon,المملكة العربية السعودية,الكاميرون,2,1,Friendly,مبارة ودية,Riyadh,Saudi Arabia,المملكة العربية السعودية,FALSE,6,10,1992,1,-1,3,2083,1,1,Saudi_Arabia,Cameroon,2,1,0.94657,0.07029,10,winner,loser
09/10/1992,United States,Canada,الولايات المتحدة الأمريكية,كندا,0,0,Friendly,مبارة ودية,Greensboro,United States,الولايات المتحدة الأمريكية,FALSE,9,10,1992,0,0,0,2084,0,0,United_States,Canada,2,0,0.4835,0.29065,10,draw,draw
14/10/1992,Germany,Mexico,ألمانيا,المكسيك,1,1,Friendly,مبارة ودية,Dresden,Germany,ألمانيا,FALSE,14,10,1992,0,0,2,2085,1,1,Germany,Mexico,2,0,0.61269,0.69834,10,draw,draw
14/10/1992,Netherlands,Poland,هولندا,بولندا,2,2,FIFA World Cup qualification, نصفيات كأس العالم,Rotterdam,Netherlands,هولندا,FALSE,14,10,1992,0,0,4,2086,1,0,Netherlands,Poland,2,0,0.32602,0.47809,10,draw,draw
15/10/1992,Saudi Arabia,United States,المملكة العربية السعودية,الولايات المتحدة الأمريكية,3,0,Confederations Cup, كأس القارات,Riyadh,Saudi Arabia,المملكة العربية السعودية,FALSE,15,10,1992,3,-3,3,2087,1,0,Saudi_Arabia,United_States,2,3,0.67404,0.4577,10,winner,loser
20/10/1992,Saudi Arabia,Argentina,المملكة العربية السعودية,الأرجنتين,1,3,Confederations Cup, كأس القارات,Riyadh,Saudi Arabia,المملكة العربية السعودية,FALSE,20,10,1992,-2,2,4,2088,1,1,Saudi_Arabia,Argentina,2,2,0.50374,0.54959,10,loser,winner
22/10/1992,Croatia,Mexico,كرواتيا,المكسيك,3,0,Friendly,مبارة ودية,Zagreb,Croatia,كرواتيا,FALSE,22,10,1992,3,-3,3,2089,0,1,Croatia,Mexico,2,3,0.94579,0.22724,10,winner,loser
31/10/1992,Saudi Arabia,Qatar,المملكة العربية السعودية,قطر,1,1,AFC Asian Cup,كأس آسيا,Hiroshima,Japan,اليابان,TRUE,31,10,1992,0,0,2,2090,1,0,Saudi_Arabia,Qatar,2,0,0.76926,0.58048,10,draw,draw
03/11/1992,Japan,Iran,اليابان,إيران,1,0,AFC Asian Cup,كأس آسيا,Hiroshima,Japan,اليابان,FALSE,3,11,1992,1,-1,1,2091,0,1,Japan,Iran,2,1,0.13821,0.38687,10,winner,loser
08/11/1992,Japan,Saudi Arabia,اليابان,المملكة العربية السعودية,1,0,AFC Asian Cup,كأس آسيا,Hiroshima,Japan,اليابان,FALSE,8,11,1992,1,-1,1,2092,0,1,Japan,Saudi_Arabia,2,1,0.37731,0.40695,10,winner,loser
18/11/1992,Belgium,Wales,بلجيكا,ويلز,2,0,FIFA World Cup qualification, نصفيات كأس العالم,Brussels,Belgium,بلجيكا,FALSE,18,11,1992,2,-2,2,2093,1,0,Belgium,Wales,2,2,0.64615,0.30472,10,winner,loser
22/11/1992,Mexico,Costa Rica,المكسيك,كوستا ريكا,4,0,FIFA World Cup qualification, نصفيات كأس العالم,Mexico City,Mexico,المكسيك,FALSE,22,11,1992,4,-4,4,2094,1,1,Mexico,Costa_Rica,2,4,0.5432,0.24242,10,winner,loser
25/11/1992,Brazil,Uruguay,البرازيل,أوروغواي,1,2,Friendly,مبارة ودية,Campina Grande,Brazil,البرازيل,FALSE,25,11,1992,-1,1,3,2095,0,1,Brazil,Uruguay,2,1,0.33617,0.08247,10,loser,winner
26/11/1992,Argentina,Poland,الأرجنتين,بولندا,2,0,Friendly,مبارة ودية,Buenos Aires,Argentina,الأرجنتين,FALSE,26,11,1992,2,-2,2,2096,1,0,Argentina,Poland,2,2,0.5949,0.55268,10,winner,loser
29/11/1992,Costa Rica,Mexico,كوستا ريكا,المكسيك,2,0,FIFA World Cup qualification, نصفيات كأس العالم,San Jos√©,Costa Rica,كوستا ريكا,FALSE,29,11,1992,2,-2,2,2097,1,1,Costa_Rica,Mexico,2,2,0.7496,0.98909,10,winner,loser
29/11/1992,Uruguay,Poland,أوروغواي,بولندا,0,1,Friendly,مبارة ودية,Montevideo,Uruguay,أوروغواي,FALSE,29,11,1992,-1,1,1,2098,1,0,Uruguay,Poland,2,1,0.75936,0.52485,10,loser,winner
10/12/1992,Qatar,Saudi Arabia,قطر,المملكة العربية السعودية,0,1,Gulf Cup,كأس الخليج,Doha,Qatar,قطر,FALSE,10,12,1992,-1,1,1,2099,0,1,Qatar,Saudi_Arabia,2,1,0.72273,0.17366,10,loser,winner
16/12/1992,Brazil,Germany,البرازيل,ألمانيا,3,1,Friendly,مبارة ودية,Porto Alegre,Brazil,البرازيل,FALSE,16,12,1992,2,-2,4,2100,0,1,Brazil,Germany,2,2,0.92916,0.56698,10,winner,loser
20/12/1992,Tunisia,Morocco,تونس,المغرب,1,1,FIFA World Cup qualification, نصفيات كأس العالم,Tunis,Tunisia,تونس,FALSE,20,12,1992,0,0,2,2101,1,0,Tunisia,Morocco,2,0,0.57043,0.56939,10,draw,draw
20/12/1992,Uruguay,Germany,أوروغواي,ألمانيا,1,4,Friendly,مبارة ودية,Montevideo,Uruguay,أوروغواي,FALSE,20,12,1992,-3,3,5,2102,1,1,Uruguay,Germany,2,3,0.31395,0.76787,10,loser,winner
23/01/1993,Japan,Switzerland,اليابان,سويسرا,1,1,Friendly,مبارة ودية,Hong Kong,Hong Kong,هونج كونج,TRUE,23,1,1993,0,0,2,2103,0,0,Japan,Switzerland,3,0,0.23309,0.66292,10,draw,draw
27/01/1993,Spain,Mexico,إسبانيا,المكسيك,1,1,Friendly,مبارة ودية,Las Palmas,Spain,إسبانيا,FALSE,27,1,1993,0,0,2,2104,1,1,Spain,Mexico,3,0,0.288,0.39425,10,draw,draw
30/01/1993,United States,Denmark,الولايات المتحدة الأمريكية,الدنمارك,2,2,Friendly,مبارة ودية,Tempe,United States,الولايات المتحدة الأمريكية,FALSE,30,1,1993,0,0,4,2105,0,1,United_States,Denmark,3,0,0.19708,0.58287,10,draw,draw
18/02/1993,Argentina,Brazil,الأرجنتين,البرازيل,1,1,Friendly,مبارة ودية,Buenos Aires,Argentina,الأرجنتين,FALSE,18,2,1993,0,0,2,2106,1,0,Argentina,Brazil,3,0,0.04195,0.92681,10,draw,draw
24/02/1993,Argentina,Denmark,الأرجنتين,الدنمارك,1,1,CONMEBOL‚ÄìUEFA Cup of Champions, كأس الأبطال,Mar del Plata,Argentina,الأرجنتين,FALSE,24,2,1993,0,0,2,2107,1,1,Argentina,Denmark,3,0,0.49235,0.31777,10,draw,draw
28/02/1993,Morocco,Tunisia,المغرب,تونس,0,0,FIFA World Cup qualification, نصفيات كأس العالم,Casablanca,Morocco,المغرب,FALSE,28,2,1993,0,0,0,2108,0,1,Morocco,Tunisia,3,0,0.50994,0.63357,10,draw,draw
09/03/1993,Canada,South Korea,كندا,كوريا الجنوبية,0,2,Friendly,مبارة ودية,Coquitlam,Canada,كندا,FALSE,9,3,1993,-2,2,2,2109,0,0,Canada,South_Korea,3,2,0.34237,0.24065,10,loser,winner
11/03/1993,Canada,South Korea,كندا,كوريا الجنوبية,2,0,Friendly,مبارة ودية,Victoria,Canada,كندا,FALSE,11,3,1993,2,-2,2,2110,0,0,Canada,South_Korea,3,2,0.89915,0.56573,10,winner,loser
14/03/1993,Japan,United States,اليابان,الولايات المتحدة الأمريكية,3,1,Kirin Cup,كأس كيرين,Tokyo,Japan,اليابان,FALSE,14,3,1993,2,-2,4,2111,0,0,Japan,United_States,3,2,0.6567,0.38332,10,winner,loser
17/03/1993,Brazil,Poland,البرازيل,بولندا,2,2,Friendly,مبارة ودية,Ribeir√£o Preto,Brazil,البرازيل,FALSE,17,3,1993,0,0,4,2112,0,0,Brazil,Poland,3,0,0.32425,0.37436,10,draw,draw
17/03/1993,Tunisia,Switzerland,تونس,سويسرا,0,1,Friendly,مبارة ودية,Tunis,Tunisia,تونس,FALSE,17,3,1993,-1,1,1,2113,1,0,Tunisia,Switzerland,3,1,0.93544,0.72119,10,loser,winner
24/03/1993,Costa Rica,Canada,كوستا ريكا,كندا,0,1,Friendly,مبارة ودية,San Jos√©,Costa Rica,كوستا ريكا,FALSE,24,3,1993,-1,1,1,2114,1,0,Costa_Rica,Canada,3,1,0.03187,0.65042,10,loser,winner
31/03/1993,Denmark,Spain,الدنمارك,إسبانيا,1,0,FIFA World Cup qualification, نصفيات كأس العالم,Copenhagen,Denmark,الدنمارك,FALSE,31,3,1993,1,-1,1,2115,1,1,Denmark,Spain,3,1,0.43459,0.30446,10,winner,loser
31/03/1993,Switzerland,Portugal,سويسرا,البرتغال,1,1,FIFA World Cup qualification, نصفيات كأس العالم,Berne,Switzerland,سويسرا,FALSE,31,3,1993,0,0,2,2116,0,1,Switzerland,Portugal,3,0,0.03393,0.83102,10,draw,draw
31/03/1993,Wales,Belgium,ويلز,بلجيكا,2,0,FIFA World Cup qualification, نصفيات كأس العالم,Cardiff,Wales,ويلز,FALSE,31,3,1993,2,-2,2,2117,0,1,Wales,Belgium,3,2,0.03462,0.05912,10,winner,loser
14/04/1993,Germany,Ghana,ألمانيا,غانا,6,1,Friendly,مبارة ودية,Bochum,Germany,ألمانيا,FALSE,14,4,1993,5,-5,7,2118,1,0,Germany,Ghana,3,5,0.0553,0.46946,10,winner,loser
18/04/1993,Morocco,Senegal,المغرب,السنغال,1,0,FIFA World Cup qualification, نصفيات كأس العالم,Casablanca,Morocco,المغرب,FALSE,18,4,1993,1,-1,1,2119,0,0,Morocco,Senegal,3,1,0.93673,0.40994,10,winner,loser
25/04/1993,Mexico,Canada,المكسيك,كندا,4,0,FIFA World Cup qualification, نصفيات كأس العالم,Mexico City,Mexico,المكسيك,FALSE,25,4,1993,4,-4,4,2120,1,0,Mexico,Canada,3,4,0.9392,0.53294,10,winner,loser
28/04/1993,England,Netherlands,إنجلترا,هولندا,2,2,FIFA World Cup qualification, نصفيات كأس العالم,London,England,إنجلترا,FALSE,28,4,1993,0,0,4,2121,1,1,England,Netherlands,3,0,0.7022,0.96157,10,draw,draw
09/05/1993,Canada,Mexico,كندا,المكسيك,1,2,FIFA World Cup qualification, نصفيات كأس العالم,Toronto,Canada,كندا,FALSE,9,5,1993,-1,1,3,2122,0,1,Canada,Mexico,3,1,0.49447,0.64761,10,loser,winner
29/05/1993,Poland,England,بولندا,إنجلترا,1,1,FIFA World Cup qualification, نصفيات كأس العالم,Chorz√≥w,Poland,بولندا,FALSE,29,5,1993,0,0,2,2123,0,1,Poland,England,3,0,0.7552,0.43496,10,draw,draw
06/06/1993,United States,Brazil,الولايات المتحدة الأمريكية,البرازيل,0,2,USA Cup, كأس الولايات الأميركية المتحدة,New Haven,United States,الولايات المتحدة الأمريكية,FALSE,6,6,1993,-2,2,2,2124,0,0,United_States,Brazil,3,2,0.83169,0.05623,10,loser,winner
09/06/1993,United States,England,الولايات المتحدة الأمريكية,إنجلترا,2,0,USA Cup, كأس الولايات الأميركية المتحدة,Foxborough,United States,الولايات المتحدة الأمريكية,FALSE,9,6,1993,2,-2,2,2125,0,1,United_States,England,3,2,0.3945,0.98736,10,winner,loser
